office_id,office_load,documents_missing,client_response_delay_days,reassignment_count,days_in_stage,sla_target_days,total_processing_days,sla_breach,docs_per_sla,client_delay_per_sla,load_x_reassign,stage_time_ratio,is_urgent,case_type_Payroll,case_type_Relocation,case_type_Tax,case_type_Visa Renewal,case_type_Work Permit,country_CA,country_DE,country_UK,country_US,processing_stage_Decision,processing_stage_Documentation,processing_stage_Government Review,processing_stage_Intake,processing_stage_Submission,priority_Urgent,document_complexity_Low,document_complexity_Medium,missing_docs_bucket_1-2,missing_docs_bucket_3-4,missing_docs_bucket_5+,office_load_bucket_mid,office_load_bucket_high,office_load_bucket_very_high,client_delay_bucket_1-7,client_delay_bucket_8-14,client_delay_bucket_15-30,client_delay_bucket_30+
110,115,0,7,2,4,23,66.9,1,0.0,0.30434782608695654,345,0.17391304347826086,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
108,116,6,18,1,26,21,57.3,1,0.2857142857142857,0.8571428571428571,232,1.2380952380952381,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
104,71,5,21,1,11,14,68.2,1,0.35714285714285715,1.5,142,0.7857142857142857,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
113,114,4,27,1,15,90,81.9,0,0.044444444444444446,0.3,228,0.16666666666666666,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
102,90,3,24,3,32,21,96.9,1,0.14285714285714285,1.1428571428571428,360,1.5238095238095237,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
104,81,1,3,2,15,21,49.4,1,0.047619047619047616,0.14285714285714285,243,0.7142857142857143,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
104,24,3,25,3,28,21,84.6,1,0.14285714285714285,1.1904761904761905,96,1.3333333333333333,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
118,76,4,22,0,23,30,86.9,1,0.13333333333333333,0.7333333333333333,76,0.7666666666666667,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
113,23,6,15,1,3,38,67.7,1,0.15789473684210525,0.39473684210526316,46,0.07894736842105263,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
103,30,5,30,1,32,35,81.4,1,0.14285714285714285,0.8571428571428571,60,0.9142857142857143,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
112,38,2,16,2,20,90,75.0,0,0.022222222222222223,0.17777777777777778,114,0.2222222222222222,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
109,121,6,27,4,14,35,110.9,1,0.17142857142857143,0.7714285714285715,605,0.4,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
117,103,3,22,0,35,14,79.7,1,0.21428571428571427,1.5714285714285714,103,2.5,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
107,46,1,8,3,40,30,80.4,1,0.03333333333333333,0.26666666666666666,184,1.3333333333333333,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
107,48,5,25,3,42,83,119.3,1,0.060240963855421686,0.30120481927710846,192,0.5060240963855421,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
106,37,1,7,1,9,45,55.3,1,0.022222222222222223,0.15555555555555556,74,0.2,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
107,56,2,19,0,24,21,56.3,1,0.09523809523809523,0.9047619047619048,56,1.1428571428571428,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
113,80,6,18,1,41,35,97.4,1,0.17142857142857143,0.5142857142857142,160,1.1714285714285715,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
118,66,6,6,0,4,45,62.5,1,0.13333333333333333,0.13333333333333333,66,0.08888888888888889,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False
105,108,1,28,1,12,30,67.4,1,0.03333333333333333,0.9333333333333333,216,0.4,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
100,39,4,11,2,24,14,58.0,1,0.2857142857142857,0.7857142857142857,117,1.7142857142857142,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
114,89,3,0,1,1,35,38.3,1,0.08571428571428572,0.0,178,0.02857142857142857,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
100,119,1,23,1,14,45,79.9,1,0.022222222222222223,0.5111111111111111,238,0.3111111111111111,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
116,68,3,29,2,31,14,73.3,1,0.21428571428571427,2.0714285714285716,204,2.2142857142857144,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
100,34,0,27,1,10,21,48.7,1,0.0,1.2857142857142858,68,0.47619047619047616,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
114,37,3,16,3,33,14,61.0,1,0.21428571428571427,1.1428571428571428,148,2.357142857142857,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
101,57,2,22,2,36,35,92.6,1,0.05714285714285714,0.6285714285714286,171,1.0285714285714285,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
113,108,4,5,0,42,35,58.0,1,0.11428571428571428,0.14285714285714285,108,1.2,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
107,103,5,25,0,35,7,78.8,1,0.7142857142857143,3.5714285714285716,103,5.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False
107,41,1,23,0,18,35,70.7,1,0.02857142857142857,0.6571428571428571,41,0.5142857142857142,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
118,95,5,21,3,25,14,76.9,1,0.35714285714285715,1.5,380,1.7857142857142858,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False
106,124,4,4,2,12,30,61.1,1,0.13333333333333333,0.13333333333333333,372,0.4,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
118,123,3,24,3,28,28,94.2,1,0.10714285714285714,0.8571428571428571,492,1.0,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
105,79,1,19,1,9,45,69.8,1,0.022222222222222223,0.4222222222222222,158,0.2,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
105,116,4,6,0,24,45,70.3,1,0.08888888888888889,0.13333333333333333,116,0.5333333333333333,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False
102,112,2,21,1,20,45,95.9,1,0.044444444444444446,0.4666666666666667,224,0.4444444444444444,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
106,85,0,25,1,26,45,90.1,1,0.0,0.5555555555555556,170,0.5777777777777777,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
118,45,6,21,0,5,7,66.8,1,0.8571428571428571,3.0,45,0.7142857142857143,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
107,83,0,26,2,27,30,81.6,1,0.0,0.8666666666666667,249,0.9,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
109,115,2,11,0,28,83,67.8,0,0.024096385542168676,0.13253012048192772,115,0.3373493975903614,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
119,77,5,4,2,37,21,72.9,1,0.23809523809523808,0.19047619047619047,231,1.7619047619047619,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
114,22,0,1,1,40,35,49.5,1,0.0,0.02857142857142857,44,1.1428571428571428,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
114,49,2,3,2,7,38,53.6,1,0.05263157894736842,0.07894736842105263,147,0.18421052631578946,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False
100,38,3,16,1,19,21,62.1,1,0.14285714285714285,0.7619047619047619,76,0.9047619047619048,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
119,29,5,24,2,22,83,81.7,0,0.060240963855421686,0.2891566265060241,87,0.26506024096385544,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
106,108,5,24,0,18,21,88.0,1,0.23809523809523808,1.1428571428571428,108,0.8571428571428571,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
103,65,6,7,2,15,14,78.2,1,0.42857142857142855,0.5,195,1.0714285714285714,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
105,38,2,19,0,33,14,53.2,1,0.14285714285714285,1.3571428571428572,38,2.357142857142857,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
100,77,0,4,2,39,35,63.2,1,0.0,0.11428571428571428,231,1.1142857142857143,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
104,126,6,16,2,5,30,78.6,1,0.2,0.5333333333333333,378,0.16666666666666666,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
100,104,6,19,2,40,90,92.1,1,0.06666666666666667,0.2111111111111111,312,0.4444444444444444,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
103,25,3,3,2,37,38,55.8,1,0.07894736842105263,0.07894736842105263,75,0.9736842105263158,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False
101,70,5,30,2,5,7,78.5,1,0.7142857142857143,4.285714285714286,210,0.7142857142857143,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False
109,33,2,20,2,37,45,75.8,1,0.044444444444444446,0.4444444444444444,99,0.8222222222222222,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
104,77,2,17,2,43,30,84.0,1,0.06666666666666667,0.5666666666666667,231,1.4333333333333333,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
